NAME                                              	CHART VERSION	APP VERSION	DESCRIPTION                                       
prometheus-community/kube-prometheus-stack        	41.3.2       	0.60.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	41.3.1       	0.60.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	41.3.0       	0.60.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	41.2.0       	0.60.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	41.1.0       	0.60.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	41.0.1       	0.60.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	41.0.0       	0.60.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	40.5.0       	0.59.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	40.4.0       	0.59.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	40.3.1       	0.59.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	40.3.0       	0.59.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	40.2.0       	0.59.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	40.1.2       	0.59.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	40.1.1       	0.59.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	40.1.0       	0.59.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	40.0.2       	0.59.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	40.0.1       	0.59.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	40.0.0       	0.59.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.13.3      	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.13.2      	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.13.1      	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.13.0      	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.12.1      	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.12.0      	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.11.0      	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.10.0      	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.9.0       	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.8.0       	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.7.0       	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.6.0       	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.5.0       	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.4.1       	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.4.0       	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.3.0       	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.2.1       	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.2.0       	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.1.0       	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	39.0.0       	0.58.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	38.0.3       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	38.0.2       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	38.0.1       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	38.0.0       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	37.3.0       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	37.2.0       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	37.1.0       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	37.0.0       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	36.6.2       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	36.6.1       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	36.6.0       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	36.5.1       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	36.5.0       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	36.4.0       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	36.3.1       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	36.3.0       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	36.2.1       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	36.2.0       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	36.1.0       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	36.0.3       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	36.0.2       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	36.0.1       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	36.0.0       	0.57.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.6.2       	0.56.3     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.6.1       	0.56.3     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.6.0       	0.56.3     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.5.4       	0.56.3     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.5.3       	0.56.3     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.5.2       	0.56.3     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.5.1       	0.56.3     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.5.0       	0.56.3     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.4.2       	0.56.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.4.1       	0.56.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.4.0       	0.56.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.3.1       	0.56.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.3.0       	0.56.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.2.0       	0.56.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.1.0       	0.56.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.0.3       	0.56.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.0.2       	0.56.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.0.1       	0.56.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	35.0.0       	0.56.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	34.10.0      	0.55.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	34.9.1       	0.55.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	34.9.0       	0.55.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	34.8.0       	0.55.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	34.7.1       	0.55.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	34.7.0       	0.55.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	34.6.0       	0.55.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	34.5.1       	0.55.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	34.5.0       	0.55.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	34.3.0       	0.55.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	34.2.0       	0.55.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	34.1.1       	0.55.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	34.1.0       	0.55.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	34.0.0       	0.55.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	33.2.1       	0.54.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	33.2.0       	0.54.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	33.1.0       	0.54.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	33.0.0       	0.54.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	32.4.0       	0.54.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	32.3.0       	0.54.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	32.2.1       	0.54.0     	kube-prometheus-stack collects Kubernetes manif...
